Path: Assets/Logs/Cube_log_27-05-2024_14-17-55.txt
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)48
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)49
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)50
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)51
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)52
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)53
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)54
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)55
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)56
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)57
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)58
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)59
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)60
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)61
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)62
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)63
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)64
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)65
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)66
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)67
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)68
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)69
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)70
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)71
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)72
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)73
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)74
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)75
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)76
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)77
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)78
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)79
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)80
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)81
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)82
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)83
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)84
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)85
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)86
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)87
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)88
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)89
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)90
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)91
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)92
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)93
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)94
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)95
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)96
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)97
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)98
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)99
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)100
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)101
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)102
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)103
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)104
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)105
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)106
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)107
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)108
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)109
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)110
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)111
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)112
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)113
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)114
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)115
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)116
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)117
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)118
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)119
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)120
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)121
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)122
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)123
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)124
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)125
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)126
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)127
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)128
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)129
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)130
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)131
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)132
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)133
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)134
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)135
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)136
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)137
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)138
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)139
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)140
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)141
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)142
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)143
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)144
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)145
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)146
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)147
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)148
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)149
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)150
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)151
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)152
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)153
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)154
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)155
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)156
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)157
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)158
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)159
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)160
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)161
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)162
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)163
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)164
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)165
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)166
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)167
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)168
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)169
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)170
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)171
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)172
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)173
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)174
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)175
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)176
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)177
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)178
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)179
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)180
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)181
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)182
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)183
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)184
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)185
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)186
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)187
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)188
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)189
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)190
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)191
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)192
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)193
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)194
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)195
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)196
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)197
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)198
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)199
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)200
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)201
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)202
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)203
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)204
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)205
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)206
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)207
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)208
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)209
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)210
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)211
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)212
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)213
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)214
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)215
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)216
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)217
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)218
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)219
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)220
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)221
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)222
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)223
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)224
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)225
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)226
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)227
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)228
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)229
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)230
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)231
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)232
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)233
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)234
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)235
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)236
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)237
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)238
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)239
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)240
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)241
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)242
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)243
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)244
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)245
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)246
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)247
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)248
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)249
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)250
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)251
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)252
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)253
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)254
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)255
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)256
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)257
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)258
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)259
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)260
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)261
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)262
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)263
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)264
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)265
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)266
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)267
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)268
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)269
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)270
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)271
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)272
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)273
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)274
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)275
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)276
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)277
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)278
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)279
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)280
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)281
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)282
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)283
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)284
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)285
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)286
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)287
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)288
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)289
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)290
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)291
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)292
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)293
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)294
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)295
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)296
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)297
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)298
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)299
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)300
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)301
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)302
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)303
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)304
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)305
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)306
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)307
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)308
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)309
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)310
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)311
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)312
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)313
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)314
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)315
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)316
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)317
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)318
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)319
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)320
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)321
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)322
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)323
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)324
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)325
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)326
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)327
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)328
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)329
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)330
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)331
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)332
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)333
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)334
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)335
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)336
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)337
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)338
(0.42, 0.69, 0.80), (0.18517, 0.19809, 0.12798, 0.95399)339
